source,brd_id,table,functional_group,scope_status,scope_reason,table_meaning,notes,ba_email,steward_email
TTHC,BRD-SRC-TTHC-TimeFieldIndex,TimeFieldIndex,UID-01 Hồ sơ chào bán chứng khoán,in_scope,,Trường giờ (time fields) của tờ khai Eform đã index — gộp vào Application Eform Field Value,Gộp cùng 10 bảng *FieldIndex khác thành entity Application Eform Field Value (Fact Append). field_data_type_code = TIME (ETL derived). Iceberg không có TIME type — lưu string HH:MM:SS. Xem D-04.,username@fssc.com.vn,username@ubck.com.vn
TTHC,BRD-SRC-TTHC-UserByClaimIndex,UserByClaimIndex,UID-03 Phân quyền người dùng,out_of_scope,Operational/system data — không có giá trị nghiệp vụ,Tra cứu người dùng theo Claim (tùy chỉnh),,username@fssc.com.vn,username@ubck.com.vn
TTHC,BRD-SRC-TTHC-UserByLoginInfoIndex,UserByLoginInfoIndex,UID-03 Phân quyền người dùng,out_of_scope,Operational/system data — không có giá trị nghiệp vụ,Tra cứu người dùng theo username/email,,username@fssc.com.vn,username@ubck.com.vn
TTHC,BRD-SRC-TTHC-UserByRoleNameIndex,UserByRoleNameIndex,UID-03 Phân quyền người dùng,out_of_scope,Operational/system data — không có giá trị nghiệp vụ,Liên kết người dùng với vai trò,,username@fssc.com.vn,username@ubck.com.vn
TTHC,BRD-SRC-TTHC-UserByRoleNameIndex_Document,UserByRoleNameIndex_Document,UID-03 Phân quyền người dùng,out_of_scope,Cascade drop từ UserByRoleNameIndex — không có giá trị nghiệp vụ,Document JSON gốc cho index bảng UserByRoleNameIndex,,username@fssc.com.vn,username@ubck.com.vn
TTHC,BRD-SRC-TTHC-UserIndex,UserIndex,UID-03 Phân quyền người dùng,out_of_scope,Thông tin tác nghiệp — không có yêu cầu báo cáo dùng thông tin người dùng (D-06),Người dùng hệ thống TTHC — thông tin cơ bản tài khoản,,username@fssc.com.vn,username@ubck.com.vn
TTHC,BRD-SRC-TTHC-UserPickerFieldIndex,UserPickerFieldIndex,UID-01 Hồ sơ chào bán chứng khoán,in_scope,,Trường chọn người dùng (user picker) của tờ khai Eform đã index — gộp vào Application Eform Field Value,Gộp cùng 10 bảng *FieldIndex khác thành entity Application Eform Field Value (Fact Append). field_data_type_code = USER_PICKER (ETL derived). Denormalized — UserIndex ngoài scope. Pending T2-05: xác nhận bảng này có dữ liệu trong Eform chào bán. Xem D-04.,username@fssc.com.vn,username@ubck.com.vn
TTHC,BRD-SRC-TTHC-WorkflowBlockingActivitiesIndex,WorkflowBlockingActivitiesIndex,UID-02 Quy trình xét duyệt hồ sơ,out_of_scope,"Trạng thái xét duyệt xác định đủ từ WorkflowIndex.WorkflowStatus — blocking step là chi tiết vận hành, không cần trên Atomic (D-05)",Workflow instance đang bị chặn — đang chờ tác vụ thủ công hoặc điều kiện,,username@fssc.com.vn,username@ubck.com.vn
TTHC,BRD-SRC-TTHC-WorkflowIndex,WorkflowIndex,UID-02 Quy trình xét duyệt hồ sơ,in_scope,,"Workflow instance xét duyệt hồ sơ chào bán — ghi nhận từng lần chạy quy trình (WorkflowId, WorkflowStatus, CreatedUtc) gắn với hồ sơ qua CorrelationId",Map vào Application Review Workflow (Business Activity/Status Review). ETL filter theo WorkflowTypeId tương ứng luồng xét duyệt chào bán — pending T2-02. Pending T2-01: xác nhận CorrelationId = ContentItemId hồ sơ. WorkflowTypeIndex đẩy vào Classification Value (D-07).,username@fssc.com.vn,username@ubck.com.vn
TTHC,BRD-SRC-TTHC-WorkflowTypeIndex,WorkflowTypeIndex,UID-02 Quy trình xét duyệt hồ sơ,out_of_scope,Đẩy vào Classification Value scheme TTHC_WORKFLOW_TYPE — không tạo Atomic entity riêng (D-07). Bảng chỉ có Code + Name + IsEnabled.,Danh sách các loại workflow được cấu hình trong hệ thống,Classification Value — không có entity riêng trên Atomic,username@fssc.com.vn,username@ubck.com.vn
TTHC,BRD-SRC-TTHC-WorkflowTypeStartActivitiesIndex,WorkflowTypeStartActivitiesIndex,UID-02 Quy trình xét duyệt hồ sơ,out_of_scope,Operational/system data — không có giá trị nghiệp vụ,Các hoạt động có thể kích hoạt khởi động workflow,,username@fssc.com.vn,username@ubck.com.vn
TTHC,BRD-SRC-TTHC-sqlite_master,sqlite_master,UID-05 Bảng hệ thống SQLite,out_of_scope,Operational/system data — không có giá trị nghiệp vụ,Bảng hệ thống SQLite định nghĩa cấu trúc schema,,username@fssc.com.vn,username@ubck.com.vn
TTHC,BRD-SRC-TTHC-sqlite_sequence,sqlite_sequence,UID-05 Bảng hệ thống SQLite,out_of_scope,Operational/system data — không có giá trị nghiệp vụ,Quản lý giá trị tự tăng (AUTOINCREMENT) cho các bảng,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-ADHOC_ADMIN_VIOLATION_REPORT,ADHOC_ADMIN_VIOLATION_REPORT,B.2 Xử lý vi phạm hành chính,out_of_scope,,Báo cáo đột xuất vi phạm hành chính,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-ADHOC_ANTI_CORRUPTION_REPORT,ADHOC_ANTI_CORRUPTION_REPORT,"B.4 Phòng chống tham nhũng, tiêu cực",out_of_scope,,Báo cáo đột xuất phòng chống tham nhũng,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-ADHOC_INSPECTION_REPORT,ADHOC_INSPECTION_REPORT,B.1 Hoạt động thanh tra - kiểm tra,out_of_scope,,Báo cáo đột xuất thanh tra,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-ADMIN_VIOLATION_REPORT_OUTLINE,ADMIN_VIOLATION_REPORT_OUTLINE,B.2 Xử lý vi phạm hành chính,out_of_scope,,Đề cương báo cáo vi phạm hành chính,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-ANTI_CORRUPTION_DOCUMENT,ANTI_CORRUPTION_DOCUMENT,"B.4 Phòng chống tham nhũng, tiêu cực",out_of_scope,,Văn bản phòng chống tham nhũng,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-ANTI_CORRUPTION_PERIODIC_REPORT,ANTI_CORRUPTION_PERIODIC_REPORT,"B.4 Phòng chống tham nhũng, tiêu cực",out_of_scope,,Báo cáo định kỳ phòng chống tham nhũng,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-ANTI_CORRUPTION_REPORT_OUTLINE,ANTI_CORRUPTION_REPORT_OUTLINE,"B.4 Phòng chống tham nhũng, tiêu cực",out_of_scope,,Đề cương báo cáo phòng chống tham nhũng,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-ANTI_MONEY_LAUNDERING_DOCUMENT,ANTI_MONEY_LAUNDERING_DOCUMENT,"B.5 Phòng chống rửa tiền, tài trợ khủng bố",out_of_scope,,Văn bản phòng chống rửa tiền,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-ANTI_MONEY_LAUNDERING_REPORT,ANTI_MONEY_LAUNDERING_REPORT,"B.5 Phòng chống rửa tiền, tài trợ khủng bố",out_of_scope,,Báo cáo phòng chống rửa tiền,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-CITIZEN_COMPLAINT_REPORT_OUTLINE,CITIZEN_COMPLAINT_REPORT_OUTLINE,"B.3 Tiếp công dân, xử lý đơn thư",out_of_scope,,"Đề cương báo cáo khiếu nại, tố cáo",,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-CITIZEN_RECEPTION,CITIZEN_RECEPTION,"B.3 Tiếp công dân, xử lý đơn thư",in_scope,,Hồ sơ tiếp công dân,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-CODE_SEQUENCE_COUNTER,CODE_SEQUENCE_COUNTER,B.8 Quản trị phân hệ,out_of_scope,"Operational/system data — bộ đếm sinh mã tự động, không chứa dữ liệu nghiệp vụ",Bộ đếm sinh mã tự động,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-DOCUMENT_ATTACHMENT,DOCUMENT_ATTACHMENT,B.8 Quản trị phân hệ,out_of_scope,"Operational/system data — lưu trữ metadata file đính kèm, không phải dữ liệu nghiệp vụ cốt lõi",Tệp đính kèm văn bản,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-DOCUMENT_TEMPLATE,DOCUMENT_TEMPLATE,B.8 Quản trị phân hệ,out_of_scope,Operational/system data — cấu hình mẫu văn bản kỹ thuật,Mẫu văn bản,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-DOCUMENT_TEMPLATE_KEY_ASSIGN,DOCUMENT_TEMPLATE_KEY_ASSIGN,B.8 Quản trị phân hệ,out_of_scope,Operational/system data — phân công trường kỹ thuật cho phiên bản mẫu văn bản,Phân công trường dữ liệu cho phiên bản mẫu văn bản,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-DOCUMENT_TEMPLATE_KEY_DEFINITION,DOCUMENT_TEMPLATE_KEY_DEFINITION,B.8 Quản trị phân hệ,out_of_scope,Operational/system data — định nghĩa trường kỹ thuật mẫu văn bản,Định nghĩa trường dữ liệu mẫu văn bản,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-DOCUMENT_TEMPLATE_VERSION,DOCUMENT_TEMPLATE_VERSION,B.8 Quản trị phân hệ,out_of_scope,Operational/system data — phiên bản file mẫu văn bản kỹ thuật,Phiên bản mẫu văn bản,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-EXAMINATION_ANNUAL_PLAN,EXAMINATION_ANNUAL_PLAN,B.1 Hoạt động thanh tra - kiểm tra,in_scope,,Kế hoạch kiểm tra hàng năm,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-EXAMINATION_ANNUAL_PLAN_TARGET,EXAMINATION_ANNUAL_PLAN_TARGET,B.1 Hoạt động thanh tra - kiểm tra,in_scope,,Đối tượng trong kế hoạch kiểm tra hàng năm,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-EXAMINATION_RESULT_NOTICE,EXAMINATION_RESULT_NOTICE,B.1 Hoạt động thanh tra - kiểm tra,in_scope,,Thông báo kết quả kiểm tra,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-EXAMINATION_RESULT_NOTICE_REMEDIAL,EXAMINATION_RESULT_NOTICE_REMEDIAL,B.1 Hoạt động thanh tra - kiểm tra,in_scope,,"Kiến nghị, biện pháp khắc phục trong thông báo kết quả kiểm tra",,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-EXAMINATION_TEAM,EXAMINATION_TEAM,B.1 Hoạt động thanh tra - kiểm tra,in_scope,,Hồ sơ đoàn kiểm tra,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-EXAMINATION_TEAM_MEMBER,EXAMINATION_TEAM_MEMBER,B.1 Hoạt động thanh tra - kiểm tra,in_scope,,Thành viên đoàn kiểm tra,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-EXAMINATION_TEAM_TARGET,EXAMINATION_TEAM_TARGET,B.1 Hoạt động thanh tra - kiểm tra,in_scope,,Đối tượng kiểm tra của đoàn,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-FORM_TEMPLATE,FORM_TEMPLATE,B.8 Quản trị phân hệ,out_of_scope,Operational/system data — cấu hình mẫu biểu mẫu in kỹ thuật,Mẫu biểu mẫu in,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-FORM_TEMPLATE_PLACEHOLDER,FORM_TEMPLATE_PLACEHOLDER,B.8 Quản trị phân hệ,out_of_scope,Operational/system data — trường placeholder kỹ thuật trong biểu mẫu,Trường placeholder trong mẫu biểu mẫu,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-FORM_TEMPLATE_VERSION,FORM_TEMPLATE_VERSION,B.8 Quản trị phân hệ,out_of_scope,Operational/system data — phiên bản file biểu mẫu kỹ thuật,Phiên bản mẫu biểu mẫu in,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-INSPECTION_ANNUAL_PLAN,INSPECTION_ANNUAL_PLAN,B.1 Hoạt động thanh tra - kiểm tra,in_scope,,Kế hoạch thanh tra hàng năm,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-INSPECTION_ANNUAL_PLAN_TARGET,INSPECTION_ANNUAL_PLAN_TARGET,B.1 Hoạt động thanh tra - kiểm tra,in_scope,,Đối tượng trong kế hoạch thanh tra hàng năm,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-INSPECTION_CONCLUSION,INSPECTION_CONCLUSION,B.1 Hoạt động thanh tra - kiểm tra,in_scope,,Kết luận thanh tra,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-INSPECTION_CONCLUSION_REMEDIAL,INSPECTION_CONCLUSION_REMEDIAL,B.1 Hoạt động thanh tra - kiểm tra,in_scope,,"Kiến nghị, biện pháp khắc phục trong kết luận thanh tra",,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-INSPECTION_REPORT_OUTLINE,INSPECTION_REPORT_OUTLINE,B.1 Hoạt động thanh tra - kiểm tra,out_of_scope,,Đề cương báo cáo thanh tra,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-INSPECTION_TEAM,INSPECTION_TEAM,B.1 Hoạt động thanh tra - kiểm tra,in_scope,,Hồ sơ đoàn thanh tra (quyết định và thông tin đoàn),,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-INSPECTION_TEAM_MEMBER,INSPECTION_TEAM_MEMBER,B.1 Hoạt động thanh tra - kiểm tra,in_scope,,Thành viên đoàn thanh tra,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-INSPECTION_TEAM_TARGET,INSPECTION_TEAM_TARGET,B.1 Hoạt động thanh tra - kiểm tra,in_scope,,Đối tượng thanh tra của đoàn,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-LEGAL_DOCUMENT,LEGAL_DOCUMENT,Phụ lục — Danh mục dùng chung,in_scope,,Văn bản pháp luật tham chiếu,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-NOTIFICATION,NOTIFICATION,B.8 Quản trị phân hệ,out_of_scope,"Operational/system data — thông báo nội bộ hệ thống, không phải dữ liệu nghiệp vụ",Thông báo trong hệ thống,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-OFFICIAL_LETTER_TYPE,OFFICIAL_LETTER_TYPE,Phụ lục — Danh mục dùng chung,out_of_scope,,Danh mục loại công văn,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-PENALTY_DECISION,PENALTY_DECISION,B.2 Xử lý vi phạm hành chính,in_scope,,Quyết định xử phạt vi phạm hành chính,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-PENALTY_DECISION_APPROVAL_HISTORY,PENALTY_DECISION_APPROVAL_HISTORY,B.2 Xử lý vi phạm hành chính,in_scope,,Lịch sử phê duyệt quyết định xử phạt,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-PENALTY_DECISION_CIRCUMSTANCE,PENALTY_DECISION_CIRCUMSTANCE,B.2 Xử lý vi phạm hành chính,in_scope,,Tình tiết tăng nặng/giảm nhẹ trong quyết định xử phạt,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-PENALTY_DECISION_SUBJECT,PENALTY_DECISION_SUBJECT,B.2 Xử lý vi phạm hành chính,in_scope,,Đối tượng bị xử phạt trong quyết định,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-PENALTY_DECISION_SUBJECT_BEHAVIOR,PENALTY_DECISION_SUBJECT_BEHAVIOR,B.2 Xử lý vi phạm hành chính,in_scope,,Hành vi vi phạm của đối tượng trong quyết định xử phạt,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-PENALTY_DECISION_VIOLATION_RECORD,PENALTY_DECISION_VIOLATION_RECORD,B.2 Xử lý vi phạm hành chính,out_of_scope,,Liên kết giữa quyết định xử phạt và biên bản vi phạm,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-PENALTY_TYPE,PENALTY_TYPE,B.2 Xử lý vi phạm hành chính,in_scope,,Danh mục hình thức xử phạt,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-PENALTY_TYPE_VIOLATION_BEHAVIOR,PENALTY_TYPE_VIOLATION_BEHAVIOR,B.2 Xử lý vi phạm hành chính,out_of_scope,,Ánh xạ hình thức xử phạt theo hành vi vi phạm,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-PETITION,PETITION,"B.3 Tiếp công dân, xử lý đơn thư",in_scope,,"Đơn thư khiếu nại, tố cáo, phản ánh kiến nghị",,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-PETITION_DOCUMENT,PETITION_DOCUMENT,"B.3 Tiếp công dân, xử lý đơn thư",in_scope,,Văn bản đính kèm đơn thư,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-POST_INSPECTION_PROCESSING,POST_INSPECTION_PROCESSING,B.1 Hoạt động thanh tra - kiểm tra,in_scope,,Theo dõi xử lý sau thanh tra,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-PRIVATE_CATALOG_ITEM,PRIVATE_CATALOG_ITEM,Phụ lục — Danh mục dùng chung,out_of_scope,,Danh mục dùng riêng cho phân hệ thanh tra,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-PROACTIVE_NOTICE,PROACTIVE_NOTICE,B.1 Hoạt động thanh tra - kiểm tra,in_scope,,Thông báo chủ động (công bố thông tin),,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-PROACTIVE_NOTICE_RECIPIENT,PROACTIVE_NOTICE_RECIPIENT,B.1 Hoạt động thanh tra - kiểm tra,in_scope,,Danh sách người nhận thông báo chủ động,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-SECURITY_MEASURE_DECISION,SECURITY_MEASURE_DECISION,B.2 Xử lý vi phạm hành chính,in_scope,,Quyết định áp dụng biện pháp ngăn chặn và bảo đảm xử phạt,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-SECURITY_MEASURE_DECISION_RECIPIENT,SECURITY_MEASURE_DECISION_RECIPIENT,B.2 Xử lý vi phạm hành chính,in_scope,,Người nhận quyết định biện pháp ngăn chặn,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-SECURITY_MEASURE_DECISION_SUBJECT,SECURITY_MEASURE_DECISION_SUBJECT,B.2 Xử lý vi phạm hành chính,in_scope,,Đối tượng áp dụng biện pháp ngăn chặn,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-SECURITY_MEASURE_EXECUTION,SECURITY_MEASURE_EXECUTION,B.2 Xử lý vi phạm hành chính,in_scope,,Theo dõi thực hiện quyết định biện pháp ngăn chặn,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-SUPERVISION_ACTIVITY_REPORT,SUPERVISION_ACTIVITY_REPORT,B.1 Hoạt động thanh tra - kiểm tra,out_of_scope,,Báo cáo hoạt động giám sát,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-VIOLATION_BEHAVIOR,VIOLATION_BEHAVIOR,B.2 Xử lý vi phạm hành chính,in_scope,,Danh mục hành vi vi phạm hành chính,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-VIOLATION_BEHAVIOR_LEGAL_DOCUMENT,VIOLATION_BEHAVIOR_LEGAL_DOCUMENT,B.2 Xử lý vi phạm hành chính,out_of_scope,,Văn bản pháp luật áp dụng cho hành vi vi phạm,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-VIOLATION_CASE,VIOLATION_CASE,B.2 Xử lý vi phạm hành chính,in_scope,,Hồ sơ vụ việc vi phạm hành chính,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-VIOLATION_CASE_OUTPUT_DOCUMENT,VIOLATION_CASE_OUTPUT_DOCUMENT,B.2 Xử lý vi phạm hành chính,in_scope,,Văn bản đầu ra của hồ sơ vi phạm,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-VIOLATION_CASE_RECEIVED_DOCUMENT,VIOLATION_CASE_RECEIVED_DOCUMENT,B.2 Xử lý vi phạm hành chính,in_scope,,Văn bản đầu vào của hồ sơ vi phạm,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-VIOLATION_CASE_STATUS_HISTORY,VIOLATION_CASE_STATUS_HISTORY,B.2 Xử lý vi phạm hành chính,in_scope,,Lịch sử trạng thái hồ sơ vi phạm,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-VIOLATION_RECORD,VIOLATION_RECORD,B.2 Xử lý vi phạm hành chính,in_scope,,Biên bản vi phạm hành chính,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-VIOLATION_RECORD_BEHAVIOR,VIOLATION_RECORD_BEHAVIOR,B.2 Xử lý vi phạm hành chính,in_scope,,Hành vi vi phạm ghi nhận trong biên bản,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-VPHC_PROCESS_OFFICIAL_LETTER,VPHC_PROCESS_OFFICIAL_LETTER,B.2 Xử lý vi phạm hành chính,in_scope,,Công văn trong quy trình xử lý vi phạm hành chính,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-dynamic_column,dynamic_column,B.8 Quản trị phân hệ,out_of_scope,Operational/system data — cấu hình cột động hệ thống,Cấu hình cột động (hệ thống dynamic),,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-dynamic_connection,dynamic_connection,B.8 Quản trị phân hệ,out_of_scope,Operational/system data — cấu hình kết nối động hệ thống,Cấu hình kết nối động,,username@fssc.com.vn,username@ubck.com.vn
ThanhTra,BRD-SRC-ThanhTra-dynamic_generator_config,dynamic_generator_config,B.8 Quản trị phân hệ,out_of_scope,Operational/system data — cấu hình bộ sinh mã động,Cấu hình bộ sinh dữ liệu động,,username@fssc.com.vn,username@ubck.com.vn
